Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
PF - Kiddie Academy of Pflugerville,78660,04/26/2022,96,"2617 KELLY LN
PFLUGERVILLE, TX 78660
(30.46562, -97.58055)",12186606,Routine Inspection
Cabo Bob's Burritos,78757,07/05/2023,96,"7849 SHOAL CREEK BLVD
AUSTIN, TX 78757
(30.3604, -97.74056)",11858984,Routine Inspection
Whataburger #321,78745,01/10/2022,99,"801 E WILLIAM CANNON DR
AUSTIN, TX 78745
(30.19086, -97.77333)",2800015,Routine Inspection
Holiday Inn Express,78759,12/16/2022,96,"10711 RESEARCH BLVD
AUSTIN, TX 78759
(30.39837, -97.74405)",11012704,Routine Inspection
Fiesta Mart #25 (Bakery/Taqueria),78722,05/17/2022,86,"3909 N IH
AUSTIN, TX 78722",11377975,Routine Inspection
Domino's Pizza,78758,02/15/2023,92,"1910 W BRAKER LN
AUSTIN, TX 78758
(30.39287, -97.70702)",12394724,Routine Inspection
"OOB Creek and The Cave, The",78701,12/20/2023,84,"611 E 7TH ST
AUSTIN, TX 78701
(30.26733, -97.73646)",12394547,Routine Inspection
Mala Santa,78719,01/11/2023,93,"8509 BURLESON RD
AUSTIN, TX 78719
(30.18037, -97.68548)",12185783,Routine Inspection
Spartan Pizza 2,78729,10/21/2022,99,"7318 MC NEIL DR
AUSTIN, TX 78729
(30.43574, -97.76754)",12394984,Routine Inspection
McDonald's,78758,09/01/2022,93,"2608 W BRAKER LN
AUSTIN, TX 78758
(30.3913, -97.72067)",2802280,Routine Inspection
Kentucky Fried Chicken,78751,04/05/2023,88,"5607 N LAMAR BLVD
AUSTIN, TX 78751
(30.32466, -97.72662)",11789736,Routine Inspection
LW - Cookie Dough Cowgirl,78734,06/06/2023,97,"1310 FM
AUSTIN, TX 78734",12397190,Routine Inspection
Luca Villa Pizza,78613,04/19/2022,92,"11200 LAKELINE MALL DR
AUSTIN, TX 78613
(30.47093, -97.80711)",2800826,Routine Inspection
Blue In Green,78741,06/26/2024,88,"1020 GROVE BLVD
AUSTIN, TX 78741
(30.23607, -97.70468)",12397791,Routine Inspection
Brentwood Elementary,78757,03/28/2023,100,"6703 YATES AVE
AUSTIN, TX 78757
(30.34036, -97.73267)",2800202,Routine Inspection
Michi Ramen,78704,06/07/2022,81,"3005 S LAMAR BLVD
AUSTIN, TX 78704
(30.24117, -97.78391)",11353668,Routine Inspection
Taco Bell #030153,78723,05/10/2022,88,"5604 CAMERON RD
AUSTIN, TX 78723
(30.31395, -97.70385)",11066732,Routine Inspection
MN- Shadowglen Elementary,78653,05/01/2024,99,"12000 SHADOWGLEN TRCE
MANOR, TX 78653
(30.36498, -97.53999)",11402734,Routine Inspection
Kinder Care #155,78745,07/03/2024,98,"610 EMERALD WOOD DR
AUSTIN, TX 78745
(30.21297, -97.77886)",2800873,Routine Inspection
Dollar General Store #10315,78748,07/11/2022,93,"9600 MANCHACA RD
AUSTIN, TX 78748
(30.17643, -97.82304)",10004480,Routine Inspection
BC - Simply Pho House,78738,01/05/2024,86,"12913 GALLERIA CIR
BEE CAVE, TX 78738
(30.30879, -97.9428)",12394373,Routine Inspection
PF - goPuff,78664,01/13/2023,100,"16920 JOE BARBEE DR
PFLUGERVILLE, TX 78664
(30.47003, -97.66473)",12395415,Routine Inspection
Chipotle Mexican Grill,78741,05/01/2023,93,"1920 E RIVERSIDE DR
AUSTIN, TX 78741
(30.24319, -97.72833)",11249530,Routine Inspection
"Jack & Ginger Rock Rose, Inc",78758,08/11/2022,92,"11500 ROCK ROSE AVE
AUSTIN, TX 78758
(30.40143, -97.72264)",11466830,Routine Inspection
Taqueria La Escondida #2,78737,08/04/2023,81,"10900 W US 290 HWY
AUSTIN, TX 78737
(30.22191, -97.95649)",10001611,Routine Inspection
Tokyo Gardens,78726,09/23/2022,98,"11521 N FM 620 RD
AUSTIN, TX 78726
(30.45406, -97.82688)",2802916,Routine Inspection
Merry Monarch Creamery,78744,10/26/2023,98,"3400 COMSOUTH DR
AUSTIN, TX 78744
(30.212, -97.71976)",12396045,Routine Inspection
Montessori For All,78724,05/02/2024,97,"5100 PECAN BROOK DR
AUSTIN, TX 78724
(30.3163, -97.65818)",11393396,Routine Inspection
Accent Food Services,78754,08/23/2023,100,"1821 RUTHERFORD LN
AUSTIN, TX 78754
(30.33111, -97.68052)",11621570,Routine Inspection
Houndstooth,78721,11/15/2023,94,"2001 ED BLUESTEIN BLVD
AUSTIN, TX 78721
(30.26011, -97.67436)",12395362,Routine Inspection
Me Con Bistro,78745,01/18/2024,93,"3421 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.21264, -97.83083)",11459701,Routine Inspection
Taquero Mucho n Burnet LLC,78758,04/19/2023,65,"11101 BURNET RD
AUSTIN, TX 78758
(30.39623, -97.71972)",12395794,Routine Inspection
Merit Coffee,78704,11/10/2022,96,"1105 S LAMAR BLVD
AUSTIN, TX 78704
(30.2554, -97.76189)",12130828,Routine Inspection
Westwood Country Club - Tennis Grill,78703,01/07/2022,96,"3808 W 35TH ST
AUSTIN, TX 78703
(30.31284, -97.77466)",10008167,Routine Inspection
Taqueria Krystal,78653,11/25/2024,90,"13620 N FM 973 RD
MANOR, TX 78653
(30.3585, -97.53312)",11632792,Routine Inspection
"Grackle, The",78702,02/24/2022,94,"1700 E 6TH ST
AUSTIN, TX 78702
(30.26228, -97.7243)",10509641,Routine Inspection
Jersey Mike's Subs #15070,78753,02/23/2024,93,"12901 N IH
AUSTIN, TX 78753",11301291,Routine Inspection
Crazy Fruits # 2,78741,04/06/2022,81,"6100 E RIVERSIDE DR
AUSTIN, TX 78741
(30.22646, -97.70584)",11390130,Routine Inspection
Austin Eastciders Barton Springs,78704,06/07/2022,88,"1530 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.26207, -97.76112)",12393202,Routine Inspection
Doubletree Austin NW Arboretum,78759,08/09/2022,84,"8901 BUSINESS PARK DR
AUSTIN, TX 78759
(30.37851, -97.74067)",11902132,Routine Inspection
OOB - Freebirds,78751,06/27/2022,91,"1000 E 41ST ST
AUSTIN, TX 78751
(30.30008, -97.71994)",10069521,Routine Inspection
Short Stop  #11,78759,01/03/2022,81,"11689 RESEARCH BLVD
AUSTIN, TX 78759
(30.41838, -97.74617)",2800647,Routine Inspection
Legend Oaks Healthcare & Rehabilitation,78754,11/14/2023,97,"11020 DESSAU RD
AUSTIN, TX 78754
(30.36939, -97.6685)",11530205,Routine Inspection
Grimaldi's Pizzeria To Go,78757,01/04/2022,99,"8023 BURNET RD
AUSTIN, TX 78757
(30.35902, -97.72971)",12394307,Routine Inspection
Brodie Market,78745,11/21/2023,86,"7612 BRODIE LN
AUSTIN, TX 78745
(30.20687, -97.83537)",11903671,Routine Inspection
Doubletree Club Hotel,78702,01/25/2023,84,"1617 N IH
AUSTIN, TX 78702",12397335,Routine Inspection
Levy at Q2 Stadium/West Club North,78758,05/31/2023,100,"10414 MC KALLA PL
AUSTIN, TX 78758
(30.38667, -97.71812)",12394495,Routine Inspection
Residence Inn Austin Airport,78744,12/12/2023,90,"3201 CASEYBRIDGE CT
AUSTIN, TX 78744
(30.21352, -97.6995)",12396077,Routine Inspection
Punch Bowl Social,78701,10/18/2022,81,"522 CONGRESS AVE
AUSTIN, TX 78701
(30.26787, -97.74289)",12395225,Routine Inspection
Handel's Homemade Ice Cream,78726,03/22/2024,96,"11521 N FM 620 RD
AUSTIN, TX 78726
(30.45406, -97.82688)",12398299,Routine Inspection
El Rinconcito Salvadoreno,78702,11/02/2023,86,"642 CALLES ST
AUSTIN, TX 78702
(30.25993, -97.71191)",10683355,Routine Inspection
BC - Capriotti's Sandwich Shop,78738,07/24/2023,98,"3944 S FM 620 RD
BEE CAVE, TX 78738
(30.31133, -97.94667)",12397512,Routine Inspection
Dairy Queen,78745,05/16/2023,95,"2034 W STASSNEY LN
AUSTIN, TX 78745
(30.21651, -97.79874)",2800376,Routine Inspection
Hot Mama's Cafe,78702,12/09/2022,95,"2401 E 6TH ST
AUSTIN, TX 78702
(30.2594, -97.71608)",10542098,Routine Inspection
BC - Maudie's Hill Country LLC,78738,01/13/2023,90,"12506 SHOPS PKWY
BEE CAVE, TX 78738
(30.30483, -97.93788)",10468660,Routine Inspection
Lefty's Pizza Kitchen Austin,78738,09/10/2024,98,"18101 W SH
AUSTIN, TX 78738",12397514,Routine Inspection
Cafe Java,78758,06/08/2023,93,"11900 METRIC BLVD
AUSTIN, TX 78758
(30.39975, -97.70407)",2800814,Routine Inspection
Speedy Express,78653,10/27/2022,87,"12836 E US 290 HWY WB MANOR
TX 78653
(30.3502, -97.52503)",10479775,Routine Inspection
Paperboy,78702,07/14/2022,80,"1203 E 11TH ST
AUSTIN, TX 78702
(30.26857, -97.72757)",12393014,Routine Inspection
Wyndham Garden - Austin (Commercial Kitchen & Bar),78741,12/30/2022,92,"3401 S IH
SVRD NB AUSTIN, TX 78741",12397105,Routine Inspection
Del Valle ISD- Concession Stand #3 (Baseball),78617,05/05/2022,99,"5201 ROSS RD
AUSTIN, TX 78617
(30.17804, -97.61556)",10333344,Routine Inspection
Home 2 Suites by Hilton,78741,11/17/2022,90,"1705 AIRPORT COMMERCE DR
AUSTIN, TX 78741
(30.22121, -97.69066)",12072759,Routine Inspection
Trudy's North Star,78757,12/02/2024,76,"8820 BURNET RD
AUSTIN, TX 78757
(30.37092, -97.72789)",12394034,Routine Inspection
ABIA - Hut's Hamburgers,78719,10/22/2024,89,"3600 PRESIDENTIAL BLVD
AUSTIN, TX 78719
(30.20476, -97.66733)",11864802,Routine Inspection
Veracruz All Natural - CFCF,78701,07/25/2024,87,"1700 GUADALUPE ST
AUSTIN, TX 78701
(30.28001, -97.74222)",12397705,Routine Inspection
Pam's Way Kitchen,78742,01/24/2024,97,"502 THOMPSON LN
AUSTIN, TX 78742
(30.2387, -97.68383)",12398039,Routine Inspection
PF - Subway #38594,78660,05/16/2023,94,"1552 FM 685 RD
PFLUGERVILLE, TX 78660
(30.45284, -97.60437)",12392304,Routine Inspection
AMC Lakeline 9,78613,01/13/2022,95,"11200 LAKELINE MALL DR
AUSTIN, TX 78613
(30.47093, -97.80711)",11767852,Routine Inspection
Covington Jr High,78749,09/22/2022,100,"3700 CONVICT HILL RD
AUSTIN, TX 78749
(30.2119, -97.83423)",2800268,Routine Inspection
PF - 1st Step Early Learning Center,78660,09/18/2023,95,"401 FM 685 RD
PFLUGERVILLE, TX 78660
(30.43889, -97.6118)",12392496,Routine Inspection
Whataburger #709,78729,03/14/2023,95,"13201 N FM 620 RD
AUSTIN, TX 78729
(30.46984, -97.79036)",2801398,Routine Inspection
Panda Express,78726,06/07/2022,93,"11521 N FM 620 RD
AUSTIN, TX 78726
(30.45406, -97.82688)",2802514,Routine Inspection
Walgreens #4632,78758,05/16/2022,97,"1910 W BRAKER LN
AUSTIN, TX 78758
(30.39287, -97.70702)",2803784,Routine Inspection
Fleming's Prime Steakhouse & Wine Bar,78758,06/28/2023,98,"11600 CENTURY OAKS TER
AUSTIN, TX 78758
(30.40299, -97.72574)",10212392,Routine Inspection
Church's Chicken Store No. 386,78745,11/04/2024,92,"1945 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2024, -97.8062)",11843471,Routine Inspection
Steampunk Saloon,78701,11/16/2023,79,"700 W 6TH ST
AUSTIN, TX 78701
(30.27, -97.74976)",11441813,Routine Inspection
7-Eleven Convenience Store #38613A,78724,10/02/2024,85,"6000 FM 969 RD
AUSTIN, TX 78724
(30.2859, -97.66395)",12395223,Routine Inspection
Tropical Market,78753,01/11/2024,86,"10805 N LAMAR BLVD
AUSTIN, TX 78753
(30.37663, -97.68898)",10935507,Routine Inspection
PF - Hissho Sushi @ Target #2495,78660,08/13/2024,96,"18700 LIMESTONE COMMERCIAL DR
PFLUGERVILLE, TX 78660
(30.46718, -97.59815)",12395748,Routine Inspection
"Pizza Press, The",78705,10/07/2024,93,"404 W 26TH ST
AUSTIN, TX 78705
(30.29072, -97.74194)",11701376,Routine Inspection
Heart Hospital of Austin,78756,02/01/2022,96,"3801 N LAMAR BLVD
AUSTIN, TX 78756
(30.3058, -97.74151)",10499304,Routine Inspection
SoCo Assisted Living and Memory Care,78704,03/16/2022,95,"3700 PAYLOAD PASS
AUSTIN, TX 78704
(30.22257, -97.755)",12393270,Routine Inspection
Diamond Food Mart,78723,04/27/2023,93,"5618 MANOR RD
AUSTIN, TX 78723
(30.30438, -97.68169)",10889719,Routine Inspection
Higher Ground,78701,11/01/2022,75,"720 CONGRESS AVE
AUSTIN, TX 78701
(30.2697, -97.7422)",12394443,Routine Inspection
PF - In - N - Out #316,78660,08/18/2022,100,"1600 TOWN CENTER DR
PFLUGERVILLE, TX 78660
(30.46453, -97.59734)",12392425,Routine Inspection
Children's Courtyard,78758,05/03/2022,94,"11718 METRIC BLVD
AUSTIN, TX 78758
(30.39804, -97.70584)",2801468,Routine Inspection
St Andrews Episcopal School,78705,11/27/2023,96,"1112 W 31ST ST
AUSTIN, TX 78705
(30.30163, -97.74827)",2801346,Routine Inspection
Liberal Arts and Science Academy (LASA),78721,10/17/2023,95,"1012 ARTHUR STILES RD
AUSTIN, TX 78721
(30.25736, -97.68121)",2800116,Routine Inspection
"Lupita's Catering, Kitchen #6",78748,01/26/2023,97,"630 RALPH ABLANEDO DR
AUSTIN, TX 78748
(30.17486, -97.79708)",12395038,Routine Inspection
Taqueria Arandas #3,78757,01/18/2023,71,"6534 BURNET RD
AUSTIN, TX 78757
(30.34151, -97.73919)",2800505,Routine Inspection
Dairy Queen,78748,11/28/2023,93,"9300 S IH
AUSTIN, TX 78748",12396897,Routine Inspection
Papa John's #4857,78753,11/03/2023,86,"1610 E PARMER LN
AUSTIN, TX 78753
(30.38768, -97.64888)",11848401,Routine Inspection
PF - Starbucks Coffee #14446,78660,09/20/2023,99,"2604 W PECAN ST
STE B PFLUGERVILLE, TX 78660
(30.44898, -97.65528)",12392521,Routine Inspection
Fantastic Fuego,78758,08/11/2022,98,"8309 RESEARCH BLVD
AUSTIN, TX 78758
(30.35625, -97.71509)",12394287,Routine Inspection
Cover 3,78757,12/19/2023,77,"2700 W ANDERSON LN
AUSTIN, TX 78757
(30.35924, -97.73491)",10193027,Routine Inspection
Panda Express,78726,03/22/2024,100,"11521 N FM 620 RD
AUSTIN, TX 78726
(30.45406, -97.82688)",2802514,Routine Inspection
Quizno's Subs,78701,07/19/2022,90,"922 CONGRESS AVE
AUSTIN, TX 78701
(30.27163, -97.74147)",2802488,Routine Inspection
Longhorn Steakhouse #5396,78748,05/30/2023,93,"9900 S IH
AUSTIN, TX 78748",10730603,Routine Inspection
Barlata,78704,09/08/2022,72,"1500 S LAMAR BLVD
AUSTIN, TX 78704
(30.25223, -97.76474)",10935114,Routine Inspection
Taco More,78758,11/06/2024,79,"9414 PARKFIELD DR
AUSTIN, TX 78758
(30.36801, -97.70619)",10006920,Routine Inspection
La Mexicana Supermercado-Kitchen/Deli,78724,12/05/2023,82,"14236 FM 969 RD
AUSTIN, TX 78724
(30.24835, -97.58436)",11248234,Routine Inspection
IDEA Public Schools,78747,11/02/2022,100,"1700 E SLAUGHTER LN
AUSTIN, TX 78747
(30.15316, -97.76902)",11570634,Routine Inspection
SV-Nala's,78735,02/07/2024,84,"4894 W US 290 HWY
SUNSET VALLEY, TX 78735
(30.23393, -97.81372)",11994463,Routine Inspection
Sonic Drive-In #1587,78748,07/19/2022,93,"9708 MANCHACA RD
AUSTIN, TX 78748
(30.17542, -97.82332)",12393992,Routine Inspection
Canyon Ridge Middle School,78732,11/17/2022,94,"12601 COUNTRY TRAILS LN
AUSTIN, TX 78732
(30.36555, -97.90147)",2802219,Routine Inspection
Edis Chocolates,78759,02/22/2023,98,"3808 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.36491, -97.74926)",10653126,Routine Inspection
OOB - Wu Chow,78701,07/25/2024,87,"500 W 5TH ST
AUSTIN, TX 78701
(30.26849, -97.74791)",11427856,Routine Inspection
Juiceland,78729,08/08/2022,98,"6301 W PARMER LN
AUSTIN, TX 78729
(30.44483, -97.74361)",11604453,Routine Inspection
Thundercloud Subs,78749,06/17/2022,95,"3601 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.21442, -97.83239)",2801359,Routine Inspection
New Twin Creek Grocery,78653,09/29/2022,74,"16419 FM 969 RD
AUSTIN, TX 78653
(30.25167, -97.55809)",11580529,Routine Inspection
Jimmy John's,78705,11/19/2024,95,"3203 RED RIVER ST
AUSTIN, TX 78705
(30.29113, -97.7268)",12398693,Routine Inspection
WL - Austin's Pizza,78746,10/23/2024,90,"3638 BEE CAVES RD
WEST LAKE HILLS, TX 78746
(30.27969, -97.80529)",12400095,Routine Inspection
Alpha Xi Delta,78705,02/28/2022,98,"2508 RIO GRANDE ST
AUSTIN, TX 78705
(30.29014, -97.74443)",10781371,Routine Inspection
Roots Chicken Shak,78723,07/12/2022,92,"1801 E 51ST ST
AUSTIN, TX 78723
(30.30233, -97.69938)",12393331,Routine Inspection
Lexus of Austin,78759,12/28/2023,97,"9910 STONELAKE BLVD
AUSTIN, TX 78759
(30.39237, -97.74046)",12076836,Routine Inspection
Thrive Craft House,78705,05/24/2022,92,"519 W 37TH ST
AUSTIN, TX 78705
(30.30189, -97.73847)",12393654,Routine Inspection
Westwood's Lakeview Cafe,78703,04/06/2023,95,"3808 W 35TH ST
AUSTIN, TX 78703
(30.31284, -97.77466)",2802045,Routine Inspection
Fleet Coffee,78702,01/27/2022,93,"2427 WEBBERVILLE RD
AUSTIN, TX 78702
(30.26293, -97.71432)",11488321,Routine Inspection
Fat Dragon,78759,02/14/2022,74,"8650 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.43341, -97.77177)",12394343,Routine Inspection
Wingstop,78727,12/02/2022,99,"1701 W PARMER LN
AUSTIN, TX 78727
(30.41232, -97.68972)",10005294,Routine Inspection
Taco Cabana #206,78745,05/12/2022,82,"2117 W BEN WHITE BLVD
SVRD EB AUSTIN, TX 78745
(30.23054, -97.79131)",2800531,Routine Inspection
East Austin Hotel,78702,11/03/2023,94,"1108 E 6TH ST
AUSTIN, TX 78702
(30.26457, -97.73098)",12171569,Routine Inspection
Urban Air South Austin,78744,08/01/2022,89,"4500 S PLEASANT VALLEY RD
AUSTIN, TX 78744
(30.206435, -97.745449)",12025179,Routine Inspection
ABIA Food and Fuel,78719,11/21/2024,89,"2901 SPIRIT OF TEXAS DR
AUSTIN, TX 78719
(30.21081, -97.66761)",11961522,Routine Inspection
Juice Land Burnet,78757,05/27/2022,90,"7329 BURNET RD
AUSTIN, TX 78757
(30.34941, -97.73501)",10757816,Routine Inspection
J Carver,78701,04/29/2024,91,"509 RIO GRANDE ST
AUSTIN, TX 78701
(30.26943, -97.74945)",12394228,Routine Inspection
OOB - BC - Domino's,78738,07/08/2022,98,"11805 FM 2244 RD
BEE CAVE, TX 78738
(30.30793, -97.9211)",12392865,Routine Inspection
OOB - WL - Hat Creek Burger Company,78746,11/03/2023,89,"5902 BEE CAVES RD
WEST LAKE HILLS, TX 78746
(30.29598, -97.82672)",10643754,Routine Inspection
RW - Amy's Ice Cream,78746,08/29/2022,97,"2805 BEE CAVES RD
ROLLINGWOOD, TX 78746
(30.271, -97.78957)",10594090,Routine Inspection
Meat and Bread,78701,06/05/2023,86,"360 NUECES ST
AUSTIN, TX 78701
(30.26695, -97.74944)",12394929,Routine Inspection
Joe's Italian Kitchen,78660,05/28/2024,90,"1615 GRAND AVENUE PKWY
AUSTIN, TX 78660
(30.45569, -97.65911)",11915188,Routine Inspection
JJ Food Mart,78758,12/12/2023,89,"1921 CEDAR BEND DR
AUSTIN, TX 78758
(30.40824, -97.69808)",10549222,Routine Inspection
Malibu Poke,78701,10/13/2023,84,"211 WALTER SEAHOLM DR
AUSTIN, TX 78701
(30.2670111, -97.753121)",12077862,Routine Inspection
BC - Grace House Assisted Living Building #2,78738,10/12/2022,96,"11825 FM 2244 RD
BEE CAVE, TX 78738
(30.30768, -97.92281)",11839743,Routine Inspection
Curry Up Now,78758,11/15/2023,92,"3100 ESPERANZA XING
AUSTIN, TX 78758
(30.39956, -97.72302)",12397010,Routine Inspection
New One Taco,78753,09/20/2024,88,"500 W CANYON RIDGE DR
AUSTIN, TX 78753
(30.406841, -97.672884)",12393569,Routine Inspection
EurAsia 3,78756,11/21/2023,80,"5222 BURNET RD
AUSTIN, TX 78756
(30.3243, -97.73995)",12394080,Routine Inspection
Randall's #2485(Deli),78745,06/11/2024,94,"2025 W BEN WHITE BLVD
SVRD EB AUSTIN, TX 78745
(30.22955, -97.78946)",2800908,Routine Inspection
McDonalds #25451,78753,06/05/2023,94,"13611 1
SVRD NB AUSTIN, TX 78753",2801985,Routine Inspection
Asian American Cultural Center,78759,07/10/2023,93,"11713 JOLLYVILLE RD
AUSTIN, TX 78759
(30.41968, -97.75261)",2801551,Routine Inspection
Taco Cabana #128,78727,09/21/2023,91,"12525 N MOPAC EXPY
AUSTIN, TX 78727
(30.42062, -97.70281)",2800946,Routine Inspection
El Tacorrido,78753,06/22/2023,88,"9320 N LAMAR BLVD
AUSTIN, TX 78753
(30.36227, -97.69748)",11198007,Routine Inspection
Double Dave's Pizzaworks,78748,06/20/2023,89,"9500 S IH
AUSTIN, TX 78748",10328502,Routine Inspection
Domino's Pizza # 9259,78702,05/06/2022,91,"2501 E 7TH ST
AUSTIN, TX 78702
(30.26059, -97.71373)",11397547,Routine Inspection
Starstop 38,78749,10/15/2024,80,"4912 MONTEREY OAKS BLVD
AUSTIN, TX 78749
(30.23571, -97.83923)",10809127,Routine Inspection
McDonalds's #27171,78754,03/08/2024,94,"8500 E US 290 HWY
AUSTIN, TX 78754
(30.32887, -97.66045)",11392280,Routine Inspection
OOB - Cast Iron Cafe,78701,01/24/2024,96,"607 W 3RD ST
AUSTIN, TX 78701
(30.26697, -97.74992)",12181542,Routine Inspection
Del Valle Middle School,78617,10/17/2022,96,"5500 ROSS RD
AUSTIN, TX 78617
(30.17249, -97.62121)",2800662,Routine Inspection
Star of India Rest.&Bar,78757,05/25/2022,77,"2900 W ANDERSON LN
AUSTIN, TX 78757
(30.35976, -97.73783)",2800900,Routine Inspection
PF - Caldwell Elementary School,78664,01/25/2023,99,"1718 PICADILLY DR
PFLUGERVILLE, TX 78664
(30.46809, -97.65533)",12392640,Routine Inspection
Matamoros Tacos,78753,03/08/2022,91,"10304 N LAMAR BLVD
AUSTIN, TX 78753
(30.37263, -97.69191)",10978672,Routine Inspection
Whole Foods - Prepared Foods # 1,78703,10/03/2023,95,"525 N LAMAR BLVD
AUSTIN, TX 78703
(30.27117, -97.75387)",2802786,Routine Inspection
MN - 10555 Manor,78653,10/04/2023,100,"11016 E US 290 HWY
MANOR, TX 78653
(30.34882, -97.5584)",10752569,Routine Inspection
Howard's and Rosie's,78703,05/24/2023,98,"1130 W 6TH ST
AUSTIN, TX 78703
(30.27266, -97.75697)",12397388,Routine Inspection
Chick-fil-A,78701,08/01/2024,94,"503 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.28164, -97.74301)",10939383,Routine Inspection
Blue Sushi Sake Grill,78758,01/24/2023,86,"11410 CENTURY OAKS TER
AUSTIN, TX 78758
(30.40177, -97.72632)",12394027,Routine Inspection
Jinx Bread,78744,10/01/2024,99,"3400 COMSOUTH DR
AUSTIN, TX 78744
(30.212, -97.71976)",12397150,Routine Inspection
Dollar General Store #12967,78723,05/13/2022,100,"6729 MANOR RD
AUSTIN, TX 78723
(30.31113, -97.66598)",10781348,Follow-Up Inspection
Episcopal Seminary Southwest,78705,09/16/2024,95,"606 RATHERVUE PL
AUSTIN, TX 78705
(30.29201, -97.73222)",2800727,Routine Inspection
Grazie Pizzeria,78653,09/09/2022,95,"13700 N FM 973 RD
MANOR, TX 78653
(30.36075, -97.53274)",12395984,Routine Inspection
Sprouts Farmers Market #162,78723,05/15/2024,95,"1201 BARBARA JORDAN BLVD
AUSTIN, TX 78723
(30.30659, -97.71029)",12399381,Routine Inspection
College Houses Inc-Laurel House,78705,10/12/2023,85,"1905 NUECES ST
AUSTIN, TX 78705
(30.28275, -97.74393)",10174989,Routine Inspection
TLC,78704,04/18/2023,90,"1100 S LAMAR BLVD
AUSTIN, TX 78704
(30.25546, -97.76202)",11821290,Routine Inspection
Pok-E-Jo's,78758,01/10/2023,91,"2121 W PARMER LN
AUSTIN, TX 78758
(30.41521, -97.6968)",2801171,Routine Inspection
"Grove Wine Bar and Kitchen, The",78701,03/08/2024,83,"800 W 6TH ST
AUSTIN, TX 78701
(30.27038, -97.75102)",11297105,Routine Inspection
Compass Group,78721,02/15/2022,92,"4613 TANNEHILL LN
AUSTIN, TX 78721
(30.28333, -97.67144)",12392429,Routine Inspection
La Ultima y Nos Vamos,78753,07/15/2024,70,"9710 N LAMAR BLVD
AUSTIN, TX 78753
(30.36728, -97.6952)",12394526,Routine Inspection
OOB - Word Of Mouth Catering,78744,01/30/2023,93,"5002 BURLESON RD
AUSTIN, TX 78744
(30.21176, -97.72863)",12186070,Routine Inspection
Circle K #2742420,78745,12/22/2022,95,"1405 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.20009, -97.7992)",2803580,Routine Inspection
Fresh Plus,78757,11/30/2022,100,"7108 WOODROW AVE
AUSTIN, TX 78757
(30.34301, -97.72549)",12394869,Routine Inspection
Cheers Shot Bar,78701,04/14/2022,81,"416 E 6TH ST
AUSTIN, TX 78701
(30.26689, -97.73864)",2800745,Routine Inspection
Gonzalo Garza Independence H S,78702,04/14/2022,98,"1600 CHICON ST
AUSTIN, TX 78702
(30.27765, -97.72088)",2801228,Routine Inspection
Big Nonna's,78753,09/08/2023,97,"12601 TECH RIDGE BLVD
AUSTIN, TX 78753
(30.40051, -97.65794)",12393671,Routine Inspection
Del Valle Donuts,78617,10/24/2023,79,"12800 PEARCE LN
AUSTIN, TX 78617
(30.16944, -97.62188)",10292321,Routine Inspection
Coyote Ugly Saloon,78701,03/17/2022,87,"501 E 6TH ST
AUSTIN, TX 78701
(30.26674, -97.73809)",2802139,Routine Inspection
Taqueria Chapala #3,78735,06/05/2023,65,"6116 W US 290 HWY
AUSTIN, TX 78735
(30.23623, -97.85503)",12395568,Routine Inspection
El Secreto De La Abuela #2,78745,08/13/2024,83,"5700 MANCHACA RD
AUSTIN, TX 78745
(30.21504, -97.80039)",12119176,Routine Inspection
